# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
1.886523437500000067e-01 7.788085937500000000e-01 6.600390624999999956e-01 6.675781250000001332e-02 9.354296874999999956e-01 -9.863281250000000000e-01 -4.248046875000000000e+00 2.441406250000000000e-01 -3.193359375000000000e+00 1.498046875000000000e+00
2.124023437500000000e-01 7.475585937500000000e-01 9.075390625000000488e-01 5.925781250000000666e-02 9.479296875000000622e-01 -3.613281250000000000e-01 -1.123046875000000000e+00 -4.130859375000000000e+00 4.931640625000000000e+00 1.230468750000000000e-01
4.024023437500000022e-01 9.975585937500000000e-01 7.275390625000000000e-01 3.925781250000000278e-02 1.047929687500000151e+00 4.638671875000000000e+00 3.876953125000000000e+00 8.691406250000000000e-01 -6.835937500000000000e-02 1.123046875000000000e+00
4.974023437499999756e-01 6.225585937500000000e-01 6.375390625000000311e-01 6.925781250000001554e-02 9.979296875000001066e-01 -2.861328125000000000e+00 1.376953125000000000e+00 -1.630859375000000000e+00 2.431640625000000000e+00 1.623046875000000000e+00
3.074023437499999734e-01 8.725585937500000000e-01 8.175390625000000799e-01 4.925781249999999778e-02 8.979296875000000178e-01 2.138671875000000000e+00 -3.623046875000000000e+00 3.369140625000000000e+00 -2.568359375000000000e+00 6.230468750000000000e-01
2.599023437499999867e-01 5.600585937500000000e-01 6.825390625000000711e-01 5.425781250000000222e-02 9.729296874999999734e-01 8.886718750000000000e-01 -2.373046875000000000e+00 2.119140625000000000e+00 3.681640625000000000e+00 1.873046875000000000e+00
4.499023437499999889e-01 8.100585937500000000e-01 8.625390625000000089e-01 3.425781249999999833e-02 8.729296874999999956e-01 -4.111328125000000000e+00 2.626953125000000000e+00 -2.880859375000000000e+00 -1.318359375000000000e+00 8.730468750000000000e-01
3.549023437499999600e-01 6.850585937500000000e-01 7.725390625000000400e-01 6.425781250000001110e-02 9.229296875000000400e-01 3.388671875000000000e+00 1.269531250000000000e-01 4.619140625000000000e+00 1.181640625000000000e+00 3.730468750000000000e-01
1.649023437500000133e-01 9.350585937500000000e-01 5.925390624999999911e-01 4.425781250000000028e-02 1.022929687500000018e+00 -1.611328125000000000e+00 -4.873046875000000000e+00 -3.808593750000000000e-01 -3.818359375000000000e+00 1.373046875000000000e+00
1.530273437499999889e-01 6.694335937500000000e-01 7.162890625000000178e-01 4.550781250000000139e-02 1.016679687499999929e+00 -3.798828125000000000e+00 4.814453125000000000e+00 -2.568359375000000000e+00 -4.755859375000000000e+00 9.355468750000000000e-01
3.430273437499999911e-01 9.194335937500000000e-01 8.962890624999999556e-01 6.550781250000001221e-02 9.166796875000000622e-01 1.201171875000000000e+00 -1.855468750000000000e-01 2.431640625000000000e+00 2.441406250000000000e-01 1.935546875000000000e+00
4.380273437500000200e-01 5.444335937500000000e-01 8.062890625000000977e-01 3.550781249999999944e-02 9.666796874999999956e-01 -1.298828125000000000e+00 -2.685546875000000000e+00 -6.835937500000000000e-02 -2.255859375000000000e+00 1.435546875000000000e+00
2.480273437499999900e-01 7.944335937500000000e-01 6.262890625000000488e-01 5.550781250000000333e-02 1.066679687499999973e+00 3.701171875000000000e+00 2.314453125000000000e+00 4.931640625000000000e+00 2.744140625000000000e+00 4.355468750000000000e-01
2.955273437500000044e-01 6.069335937500000000e-01 8.512890625000000266e-01 4.050781250000000389e-02 9.416796874999999734e-01 4.951171875000000000e+00 3.564453125000000000e+00 1.181640625000000000e+00 -3.505859375000000000e+00 1.185546875000000000e+00
4.855273437500000067e-01 8.569335937500000000e-01 6.712890625000000888e-01 6.050781250000000777e-02 1.041679687500000062e+00 -4.882812500000000000e-02 -1.435546875000000000e+00 -3.818359375000000000e+00 1.494140625000000000e+00 1.855468750000000000e-01
3.905273437499999778e-01 7.319335937500000000e-01 5.812890625000000089e-01 3.050781249999999847e-02 9.916796875000000178e-01 2.451171875000000000e+00 -3.935546875000000000e+00 3.681640625000000000e+00 -1.005859375000000000e+00 6.855468750000000000e-01
2.005273437500000033e-01 9.819335937500000000e-01 7.612890625000000577e-01 5.050781249999999889e-02 8.916796875000000400e-01 -2.548828125000000000e+00 1.064453125000000000e+00 -1.318359375000000000e+00 3.994140625000000000e+00 1.685546875000000000e+00
1.767773437499999822e-01 5.131835937500000000e-01 6.037890625000000844e-01 6.300781250000000999e-02 9.041796874999999956e-01 -3.173828125000000000e+00 4.189453125000000000e+00 3.056640625000000000e+00 -2.880859375000000000e+00 8.105468750000000000e-01
3.667773437500000400e-01 7.631835937500000000e-01 7.837890625000000222e-01 4.300781249999999917e-02 1.004179687499999973e+00 1.826171875000000000e+00 -8.105468750000000000e-01 -1.943359375000000000e+00 2.119140625000000000e+00 1.810546875000000000e+00
4.617773437500000133e-01 6.381835937500000000e-01 8.737890624999999911e-01 5.300781250000000111e-02 1.054179687500000018e+00 -6.738281250000000000e-01 -3.310546875000000000e+00 5.566406250000000000e-01 -3.808593750000000000e-01 1.310546875000000000e+00
2.717773437500000111e-01 8.881835937500000000e-01 6.937890625000000533e-01 3.300781249999999722e-02 9.541796875000000400e-01 4.326171875000000000e+00 1.689453125000000000e+00 -4.443359375000000000e+00 4.619140625000000000e+00 3.105468750000000000e-01
2.242773437499999967e-01 7.006835937500000000e-01 7.387890624999999822e-01 6.800781250000001443e-02 1.029179687500000107e+00 3.076171875000000000e+00 2.939453125000000000e+00 -6.933593750000000000e-01 -4.130859375000000000e+00 1.060546875000000000e+00
4.142773437500000266e-01 9.506835937500000000e-01 5.587890625000000444e-01 4.800781250000000361e-02 9.291796875000000178e-01 -1.923828125000000000e+00 -2.060546875000000000e+00 4.306640625000000000e+00 8.691406250000000000e-01 6.054687500000000000e-02
3.192773437499999978e-01 5.756835937500000000e-01 6.487890625000000133e-01 5.800781250000000555e-02 8.791796874999999734e-01 5.761718750000000000e-01 -4.560546875000000000e+00 -3.193359375000000000e+00 -1.630859375000000000e+00 5.605468750000000000e-01
1.292773437499999956e-01 8.256835937500000000e-01 8.287890625000000622e-01 3.800781250000000167e-02 9.791796875000000622e-01 -4.423828125000000000e+00 4.394531250000000000e-01 1.806640625000000000e+00 3.369140625000000000e+00 1.560546875000000000e+00
1.263085937500000033e-01 5.249023437500000000e-01 6.403515625000000266e-01 4.269531249999999889e-02 9.588671874999999956e-01 -2.626953125000000000e+00 -1.826171875000000000e+00 4.697265625000000000e+00 -1.083984375000000000e+00 6.074218750000000000e-01
3.163085937499999778e-01 7.749023437500000000e-01 8.203515624999999645e-01 6.269531250000000278e-02 1.058867187499999973e+00 2.373046875000000000e+00 3.173828125000000000e+00 -3.027343750000000000e-01 3.916015625000000000e+00 1.607421875000000000e+00
4.113085937500000067e-01 6.499023437500000000e-01 7.303515625000001066e-01 3.269531249999999695e-02 1.008867187499999929e+00 -1.269531250000000000e-01 6.738281250000000000e-01 2.197265625000000000e+00 -3.583984375000000000e+00 1.107421875000000000e+00
2.213085937500000044e-01 8.999023437500000000e-01 5.503515625000000577e-01 5.269531250000000777e-02 9.088671875000000622e-01 4.873046875000000000e+00 -4.326171875000000000e+00 -2.802734375000000000e+00 1.416015625000000000e+00 1.074218750000000000e-01
2.688085937499999911e-01 7.124023437500000000e-01 8.653515625000001155e-01 4.769531250000000333e-02 9.838671875000000178e-01 3.623046875000000000e+00 -5.761718750000000000e-01 -1.552734375000000000e+00 -2.333984375000000000e+00 1.357421875000000000e+00
4.588085937499999933e-01 9.624023437500000000e-01 6.853515625000000666e-01 6.769531250000000722e-02 8.838671875000000400e-01 -1.376953125000000000e+00 4.423828125000000000e+00 3.447265625000000000e+00 2.666015625000000000e+00 3.574218750000000000e-01
3.638085937499999645e-01 5.874023437500000000e-01 5.953515625000000977e-01 3.769531250000000139e-02 9.338671874999999734e-01 1.123046875000000000e+00 1.923828125000000000e+00 -4.052734375000000000e+00 -4.833984375000000000e+00 8.574218750000000000e-01
1.738085937499999900e-01 8.374023437500000000e-01 7.753515625000000355e-01 5.769531250000000527e-02 1.033867187500000062e+00 -3.876953125000000000e+00 -3.076171875000000000e+00 9.472656250000000000e-01 1.660156250000000000e-01 1.857421875000000000e+00
1.975585937500000111e-01 6.811523437500000000e-01 5.728515625000000222e-01 6.519531250000000500e-02 1.046367187500000018e+00 -4.501953125000000000e+00 -2.451171875000000000e+00 -4.677734375000000000e+00 -1.708984375000000000e+00 7.324218750000000000e-01
3.875585937500000133e-01 9.311523437500000000e-01 7.528515625000000711e-01 4.519531250000000111e-02 9.463671875000000400e-01 4.980468750000000000e-01 2.548828125000000000e+00 3.222656250000000000e-01 3.291015625000000000e+00 1.732421875000000000e+00
4.825585937499999867e-01 5.561523437500000000e-01 8.428515625000000400e-01 5.519531250000000305e-02 8.963671874999999956e-01 -2.001953125000000000e+00 4.882812500000000000e-02 -2.177734375000000000e+00 -4.208984375000000000e+00 1.232421875000000000e+00
2.925585937499999845e-01 8.061523437500000000e-01 6.628515624999999911e-01 3.519531249999999917e-02 9.963671874999999734e-01 2.998046875000000000e+00 -4.951171875000000000e+00 2.822265625000000000e+00 7.910156250000000000e-01 2.324218750000000000e-01
2.450585937499999978e-01 6.186523437500000000e-01 7.978515625000000000e-01 6.019531250000000056e-02 8.713671874999999734e-01 4.248046875000000000e+00 -1.201171875000000000e+00 1.572265625000000000e+00 -4.589843750000000000e-01 1.482421875000000000e+00
4.350585937500000000e-01 8.686523437500000000e-01 6.178515625000000622e-01 4.019531249999999667e-02 9.713671875000000622e-01 -7.519531250000000000e-01 3.798828125000000000e+00 -3.427734375000000000e+00 4.541015625000000000e+00 4.824218750000000000e-01
3.400585937500000266e-01 7.436523437500000000e-01 7.078515625000000311e-01 5.019531250000000555e-02 1.021367187500000107e+00 1.748046875000000000e+00 1.298828125000000000e+00 4.072265625000000000e+00 -2.958984375000000000e+00 9.824218750000000000e-01
1.500585937499999967e-01 9.936523437500000000e-01 8.878515625000000799e-01 3.019531249999999820e-02 9.213671875000000178e-01 -3.251953125000000000e+00 -3.701171875000000000e+00 -9.277343750000000000e-01 2.041015625000000000e+00 1.982421875000000000e+00
1.619335937499999933e-01 7.280273437500000000e-01 7.641015625000000533e-01 3.894531250000000250e-02 9.151171875000000400e-01 -1.064453125000000000e+00 3.486328125000000000e+00 -3.740234375000000000e+00 1.728515625000000000e+00 2.949218750000000000e-01
3.519335937499999956e-01 9.780273437500000000e-01 5.841015625000000044e-01 5.894531249999999944e-02 1.015117187500000018e+00 3.935546875000000000e+00 -1.513671875000000000e+00 1.259765625000000000e+00 -3.271484375000000000e+00 1.294921875000000000e+00
4.469335937500000244e-01 6.030273437500000000e-01 6.741015625000000844e-01 4.894531250000000444e-02 1.065117187500000062e+00 -3.564453125000000000e+00 -4.013671875000000000e+00 -1.240234375000000000e+00 4.228515625000000000e+00 1.794921875000000000e+00
2.569335937500000222e-01 8.530273437500000000e-01 8.541015625000000222e-01 6.894531250000000833e-02 9.651171874999999734e-01 1.435546875000000000e+00 9.863281250000000000e-01 3.759765625000000000e+00 -7.714843750000000000e-01 7.949218750000000000e-01
3.044335937500000089e-01 5.405273437500000000e-01 6.291015625000000444e-01 3.394531249999999806e-02 1.040117187499999929e+00 1.855468750000000000e-01 4.736328125000000000e+00 9.765625000000000000e-03 4.785156250000000000e-01 1.544921875000000000e+00
4.944335937500000111e-01 7.905273437500000000e-01 8.091015624999999822e-01 5.394531250000000194e-02 9.401171875000000622e-01 -4.814453125000000000e+00 -2.636718750000000000e-01 -4.990234375000000000e+00 -4.521484375000000000e+00 5.449218750000000000e-01
3.994335937499999822e-01 6.655273437500000000e-01 8.991015625000000622e-01 4.394531250000000000e-02 8.901171875000000178e-01 2.685546875000000000e+00 -2.763671875000000000e+00 2.509765625000000000e+00 2.978515625000000000e+00 4.492187500000000000e-02
2.094335937499999800e-01 9.155273437500000000e-01 7.191015625000000133e-01 6.394531250000000389e-02 9.901171874999999956e-01 -2.314453125000000000e+00 2.236328125000000000e+00 -2.490234375000000000e+00 -2.021484375000000000e+00 1.044921875000000000e+00
1.856835937499999867e-01 5.717773437500000000e-01 8.316015625000000577e-01 5.144531250000000666e-02 1.002617187500000062e+00 -1.689453125000000000e+00 2.861328125000000000e+00 3.134765625000000000e+00 1.103515625000000000e+00 4.199218750000000000e-01
3.756835937499999889e-01 8.217773437500000000e-01 6.516015625000000089e-01 3.144531249999999584e-02 9.026171874999999734e-01 3.310546875000000000e+00 -2.138671875000000000e+00 -1.865234375000000000e+00 -3.896484375000000000e+00 1.419921875000000000e+00
4.706835937500000178e-01 6.967773437500000000e-01 5.616015625000000400e-01 6.144531250000000167e-02 9.526171875000000178e-01 -4.189453125000000000e+00 -4.638671875000000000e+00 6.347656250000000000e-01 3.603515625000000000e+00 1.919921875000000000e+00
2.806835937499999600e-01 9.467773437500000000e-01 7.416015625000000888e-01 4.144531249999999778e-02 1.052617187500000107e+00 8.105468750000000000e-01 3.613281250000000000e-01 -4.365234375000000000e+00 -1.396484375000000000e+00 9.199218750000000000e-01
2.331835937500000011e-01 6.342773437500000000e-01 6.966015625000000488e-01 5.644531250000000416e-02 9.276171874999999956e-01 2.060546875000000000e+00 4.111328125000000000e+00 -6.152343750000000000e-01 2.353515625000000000e+00 1.669921875000000000e+00
4.231835937499999756e-01 8.842773437500000000e-01 8.766015625000000977e-01 3.644531250000000028e-02 1.027617187499999973e+00 -2.939453125000000000e+00 -8.886718750000000000e-01 4.384765625000000000e+00 -2.646484375000000000e+00 6.699218750000000000e-01
3.281835937500000022e-01 5.092773437500000000e-01 7.866015625000000178e-01 6.644531250000000611e-02 9.776171875000000400e-01 4.560546875000000000e+00 -3.388671875000000000e+00 -3.115234375000000000e+00 4.853515625000000000e+00 1.699218750000000000e-01
1.381835937500000000e-01 7.592773437500000000e-01 6.066015625000000799e-01 4.644531250000000222e-02 8.776171874999999512e-01 -4.394531250000000000e-01 1.611328125000000000e+00 1.884765625000000000e+00 -1.464843750000000000e-01 1.169921875000000000e+00
1.322460937499999878e-01 6.420898437500000000e-01 8.597265625000000133e-01 6.082031250000000111e-02 1.024492187499999929e+00 9.667968750000000000e-01 -4.169921875000000000e+00 -1.708984375000000000e+00 4.384765625000000000e+00 5.136718750000000000e-01
3.222460937500000178e-01 8.920898437500000000e-01 6.797265625000000755e-01 4.082031249999999722e-02 9.244921875000000622e-01 -4.033203125000000000e+00 8.300781250000000000e-01 3.291015625000000000e+00 -6.152343750000000000e-01 1.513671875000000000e+00
4.172460937499999911e-01 5.170898437500000000e-01 5.897265624999999956e-01 5.082031250000000611e-02 8.744921875000000178e-01 3.466796875000000000e+00 3.330078125000000000e+00 -4.208984375000000000e+00 1.884765625000000000e+00 1.013671875000000000e+00
2.272460937499999889e-01 7.670898437500000000e-01 7.697265625000000444e-01 3.082031249999999875e-02 9.744921874999999956e-01 -1.533203125000000000e+00 -1.669921875000000000e+00 7.910156250000000000e-01 -3.115234375000000000e+00 1.367187500000000000e-02
2.747460937500000311e-01 5.795898437500000000e-01 7.247265625000000044e-01 6.582031250000000555e-02 8.994921875000000400e-01 -2.832031250000000000e-01 -2.919921875000000000e+00 4.541015625000000000e+00 3.134765625000000000e+00 1.263671875000000000e+00
4.647460937499999778e-01 8.295898437500000000e-01 9.047265625000000533e-01 4.582031250000000167e-02 9.994921875000000178e-01 4.716796875000000000e+00 2.080078125000000000e+00 -4.589843750000000000e-01 -1.865234375000000000e+00 2.636718750000000000e-01
3.697460937500000044e-01 7.045898437500000000e-01 8.147265624999999734e-01 5.582031250000000361e-02 1.049492187500000062e+00 -2.783203125000000000e+00 4.580078125000000000e+00 2.041015625000000000e+00 6.347656250000000000e-01 7.636718750000000000e-01
1.797460937500000022e-01 9.545898437500000000e-01 6.347265625000000355e-01 3.582031249999999972e-02 9.494921874999999734e-01 2.216796875000000000e+00 -4.199218750000000000e-01 -2.958984375000000000e+00 -4.365234375000000000e+00 1.763671875000000000e+00
2.034960937499999956e-01 5.483398437500000000e-01 7.472265625000000799e-01 4.832031250000000389e-02 9.369921875000000178e-01 1.591796875000000000e+00 -4.794921875000000000e+00 1.416015625000000000e+00 2.509765625000000000e+00 6.386718750000000000e-01
