om s8 a1 alpha1 sig8 map3-chi2 prior like post weight
3.127786981946129030e-01 7.632770247841731415e-01 7.557555201204149142e-01 -2.114383071454745799e+00 7.475224384842291681e-01 1.860907996110390261e+00 3.162754538824780681e+01 3.341649736643057622e+03 3.373277282031305276e+03 2.789853271164821082e-04
3.092023687723644554e-01 7.588137179504207408e-01 6.293160097852403823e-01 -1.435358667415851386e+00 7.474366592443389967e-01 1.379207173267244624e+00 3.141759590321534645e+01 3.341652363297856937e+03 3.373069959201072379e+03 2.791602094003594421e-04
3.567709365997904225e-01 7.427622405265562611e-01 8.695870629103747973e-01 -7.421358622249698556e-01 6.811075755506823537e-01 9.808202391067782910e-01 3.164241821785215691e+01 3.341653155208879070e+03 3.373295573426731153e+03 2.788231626605556352e-04
2.723376858020867264e-01 7.597895694275297318e-01 1.050838480330545721e+00 -3.202540993415219361e-01 7.974437951197042018e-01 1.795112398853584423e+00 3.118910813894651923e+01 3.341654014837788509e+03 3.372843122976735231e+03 2.785053820148606263e-04
3.286966868156302457e-01 7.480092052341714703e-01 8.092989234981082802e-01 -4.766619162937448806e-01 7.146113448087105802e-01 7.806169309888865149e-01 3.043682462783046461e+01 3.341658890354338382e+03 3.372095714982168829e+03 2.793073813786908495e-04
3.599565658891096254e-01 7.549254232599313941e-01 6.417449457351604991e-01 -1.277383197110768531e+00 6.891910493996344922e-01 7.719901084064604291e-01 2.993747337593896773e+01 3.341659499114051869e+03 3.371596972489991003e+03 2.789190678787352158e-04
2.676182361035555068e-01 7.491852088488045736e-01 3.978190419635732056e-01 -3.771822181109772743e+00 7.932169207709327541e-01 1.225254337832486939e+00 2.965559314287804682e+01 3.341660942387125942e+03 3.371316535530003875e+03 2.787638293402528453e-04
3.364023471775531293e-01 7.500268597001373827e-01 5.520290035353099256e-01 -2.139774439580683030e+00 7.082848217776414046e-01 1.144722825108368758e+00 3.107841792487339561e+01 3.341660953687672645e+03 3.372739371612546165e+03 2.782100027451100553e-04
3.836952339064251261e-01 7.499087636981848215e-01 8.676825739465137133e-01 -1.154526759737866559e+00 6.630951539480919310e-01 9.949380899766356867e-01 3.207654833186223442e+01 3.341663573519356760e+03 3.373740121851219101e+03 2.783824995735129071e-04
3.372895780228136187e-01 7.700321754863930224e-01 6.479544245923642976e-01 -1.529148941371168746e+00 7.262197216773039754e-01 1.684244554542624117e+00 3.264085279708796605e+01 3.341664458444945467e+03 3.374305311242033440e+03 2.780722553765287651e-04
3.289266706372238058e-01 7.479981221564029337e-01 3.605306112414883302e-01 -3.104667152661789498e+00 7.143508903245313624e-01 7.075961488842394953e-01 3.048843662817737155e+01 3.341664846943786415e+03 3.372153283571963584e+03 2.776245024887500691e-04
2.604865322929753590e-01 7.524677532558897708e-01 7.373031209167510980e-01 3.256871204188804825e-02 8.075248269022181624e-01 6.023503809323166314e-01 2.955790683978506905e+01 3.341665485674205684e+03 3.371223392513990802e+03 2.772468378086993509e-04
3.338522022136987677e-01 7.578128039092086876e-01 1.167704867395041646e+00 8.783799055849730308e-01 7.183654613015362234e-01 9.505899027166044846e-01 2.965631000884122415e+01 3.341665955820993531e+03 3.371322265829834578e+03 2.768230151192444953e-04
3.678348103624288212e-01 7.465775884246291794e-01 7.789184061055944852e-01 -1.390608379704767028e+00 6.742316922726637740e-01 1.071130426853045048e+00 2.942749503208279549e+01 3.341667051858264131e+03 3.371094546890346919e+03 2.765728904996488406e-04
3.198207644741755118e-01 7.528980617691301003e-01 8.902515308624359136e-01 1.924723979792322126e-01 7.291946572406649008e-01 8.359955126393241454e-01 2.825535745323598036e+01 3.341669894181097334e+03 3.369925251634333108e+03 2.768059523032341302e-04
3.786828986725142565e-01 7.503132319133920536e-01 8.744115807776182692e-01 -4.876690261494420753e-01 6.678291726509567594e-01 6.645171395714334350e-01 3.093146434472236805e+01 3.341672784007303108e+03 3.372604248352025479e+03 2.770523711122183921e-04
3.599449961129616016e-01 7.619352967063357518e-01 8.362642101141437578e-01 -1.110904128326875018e+00 6.956017243038529196e-01 1.223068291432324761e+00 3.110872238162273007e+01 3.341672785448300147e+03 3.372781507829922703e+03 2.764992185397988707e-04
3.697371333414956052e-01 7.550321275113250907e-01 7.340127825876070489e-01 -6.428685947713965732e-01 6.801105696013267643e-01 8.886789726926067612e-01 3.248745525000050804e+01 3.341673004344503624e+03 3.374160459594504118e+03 2.760071830451540009e-04
3.364443672957093678e-01 7.452995414176147859e-01 6.355685991058859230e-01 -2.791055445106934929e+00 7.037766448348304893e-01 1.127890995856585921e+00 3.092326174294298013e+01 3.341673283979161624e+03 3.372596545722104565e+03 2.755327580623478023e-04
2.903190089689690612e-01 7.635057608162493237e-01 7.261904314580736042e-01 -1.623123434196389159e+00 7.761313199246943073e-01 1.764184638455451815e+00 3.290838714352759098e+01 3.341676074600524316e+03 3.374584461744052078e+03 2.757506862850087016e-04
3.680125444144359825e-01 7.476290265244884825e-01 4.625910945916347217e-01 -2.361331390283192722e+00 6.750181811840033630e-01 7.509767883989102444e-01 2.999908128291756881e+01 3.341676446689167278e+03 3.371675527972084637e+03 2.753021537957284323e-04
4.015918490674018626e-01 7.522833592762836474e-01 1.139516282016725057e+00 -2.594447164188462551e-02 6.502040013235593774e-01 1.033521957957558968e+00 3.138712851713683349e+01 3.341677926614233002e+03 3.373065055131369718e+03 2.751590132713256881e-04
3.036568635866422339e-01 7.711937572514415695e-01 9.847784154618608454e-01 -7.363239280310827084e-01 7.665360451878112658e-01 1.899194216549868530e+00 3.033766506637537574e+01 3.341678507069211264e+03 3.372016172135586658e+03 2.747686897702998469e-04
3.390761858126052908e-01 7.552504384661439252e-01 1.122681113188942703e+00 -2.940827431929715630e-02 7.104000262519500897e-01 1.336126618496817242e+00 3.105143059691787855e+01 3.341678954766952756e+03 3.372730385363870482e+03 2.743424965885156528e-04
3.404173437684064885e-01 7.470039160075818696e-01 7.245763962879276932e-01 -6.959936451995361040e-01 7.012577380922836445e-01 7.718571220473685601e-01 3.144814563914524896e+01 3.341679361522481031e+03 3.373127507161626454e+03 2.739057499369611779e-04
3.548749853336802262e-01 7.599424489990147524e-01 8.112472794512362029e-01 -1.304999953671038604e+00 6.987207450246722962e-01 1.123617342810425024e+00 3.241987752995724037e+01 3.341680095658813116e+03 3.374099973188770491e+03 2.735592419618946267e-04
3.325527901148038756e-01 7.762007891228248635e-01 1.232658479625752257e+00 9.255150812995047716e-01 7.372323930860857910e-01 1.730626977102752262e+00 3.291995738864521570e+01 3.341681364268951256e+03 3.374601321657596600e+03 2.733592366555611243e-04
3.572638736336095633e-01 7.734557619130487671e-01 1.427818650977627613e+00 2.936683575192223117e+00 7.087638443452770609e-01 5.639536424835234207e-01 2.569625725629320812e+01 3.341681909806551175e+03 3.367378167062844568e+03 2.729619349243981035e-04
3.055665792270976233e-01 7.667059298695828584e-01 9.230085087118578002e-01 -7.105801785248928581e-01 7.596901988377593451e-01 2.022744777838046293e+00 3.240109131347477955e+01 3.341682611891932993e+03 3.374083703205407801e+03 2.726078834527339428e-04
3.341017823445971424e-01 7.684464112388509349e-01 5.517221405022922909e-01 -1.227181182843155138e+00 7.281734127698210601e-01 1.013340262475920683e+00 3.195214714375686427e+01 3.341685059946316414e+03 3.373637207090073389e+03 2.727300539773588233e-04
2.668535166355830990e-01 7.498383074410452931e-01 6.109322216852728360e-01 -2.170362890932229227e+00 7.950451377039966516e-01 1.327504967145651804e+00 2.953835931771426715e+01 3.341685185931938577e+03 3.371223545249652943e+03 2.722194325403458565e-04
3.892601051817762281e-01 7.372543274082293818e-01 6.140745600034840379e-01 -2.935786342125445092e+00 6.472290621406643352e-01 1.196600601457730839e+00 2.918313263000268876e+01 3.341686186157515294e+03 3.370869318787517841e+03 2.719474105171733997e-04
3.013962598981184127e-01 7.487212781313263843e-01 5.963856058205054822e-01 -2.731418384222763507e+00 7.469849874096670117e-01 1.180645052909517823e+00 2.889469369078319971e+01 3.341688319306790163e+03 3.370583012997573405e+03 2.719836225284470331e-04
4.189243407499890770e-01 7.541410276571208771e-01 9.874380632035268945e-01 -3.524092005821204410e-01 6.381832455731208942e-01 8.673864476588906136e-01 3.028851899290102878e+01 3.341688909445274930e+03 3.371977428438176048e+03 2.716004334715081334e-04
3.793135077511464726e-01 7.447328496098821748e-01 1.039859049006209624e+00 4.962598290608255525e-02 6.623110238049684240e-01 9.054985132804471704e-01 3.000157946090982009e+01 3.341690154918295775e+03 3.371691734379205627e+03 2.713955809100273425e-04
3.936174068827928973e-01 7.466354533920180891e-01 9.578396895229799313e-01 8.791958659696721412e-01 6.518266123881184537e-01 7.423498167301595396e-01 2.997046734725939743e+01 3.341692034905076980e+03 3.371662502252336253e+03 2.713630118072089619e-04
2.946236838777989142e-01 7.713775796938117102e-01 1.022297929306715147e+00 3.338231080351663493e-01 7.783838408199125203e-01 1.631693080215470548e+00 3.011413872006209047e+01 3.341692743879180398e+03 3.371806882599242272e+03 2.710129011811754189e-04
3.279055511182047411e-01 7.574855199556264074e-01 3.851117699060599975e-01 -4.227118714497580143e+00 7.245370161528643660e-01 1.405204437300810794e+00 2.806248918183850094e+01 3.341693925432628930e+03 3.369756414614467303e+03 2.707911823515723624e-04
3.409821932806669231e-01 7.274252759674814106e-01 6.398801877415145611e-01 -1.169958485172739593e+00 6.823122442762996620e-01 4.949700758808477929e-01 2.673319601577769333e+01 3.341694090560569748e+03 3.368427286576347342e+03 2.702947707423858457e-04
3.921846107965353267e-01 7.400779263993014778e-01 3.227096260334523237e-01 -4.823971185139422246e+00 6.472809184958691064e-01 1.245489700846715175e+00 3.272222618105215730e+01 3.341695613713640796e+03 3.374417839894692861e+03 2.701659122363914600e-04
3.418268932691130857e-01 7.396588281309173230e-01 3.773265350964880582e-01 -8.400104413701061645e-01 6.929293526066517828e-01 5.056615664623451689e-01 2.813134825635911085e+01 3.341695901374637288e+03 3.369827249630996448e+03 2.697036924588797763e-04
3.770851117561450083e-01 7.569329844561861753e-01 6.009230185064744489e-01 -9.794655690479228127e-01 6.751470356548208152e-01 6.736442739462935592e-01 2.830449368832555024e+01 3.341696752415770789e+03 3.370001246104096481e+03 2.693939919607507777e-04
2.967716619683671286e-01 7.642210474026742695e-01 1.179596682638135441e+00 2.003767912586400968e+00 7.683664744542355596e-01 1.081322351797115999e+00 3.154182169077615683e+01 3.341696819108799446e+03 3.373238640799575478e+03 2.688736738074894443e-04
3.759934616099814830e-01 7.584476009539384833e-01 8.683436080697699566e-01 6.387402134424302602e-01 6.774793511746614039e-01 6.386790148444778659e-01 2.947912530559060684e+01 3.341697239991478000e+03 3.371176365297068514e+03 2.684494257887686409e-04
4.140201308267044134e-01 7.508164045992120617e-01 9.000319500680227236e-01 -5.356841511770111808e-01 6.391218292960887393e-01 9.889397540293717315e-01 3.042859215843526854e+01 3.341697679655507727e+03 3.372126271813942822e+03 2.680308811135973879e-04
2.915323069955818580e-01 7.755459899313508210e-01 8.507541249398666849e-01 -4.146585602957948424e-01 7.867284204648148371e-01 1.654164695961114262e+00 3.064206314392405872e+01 3.341697932204384415e+03 3.372339995348308548e+03 2.675629192386578463e-04
3.472087914204847192e-01 7.399087977340201849e-01 4.904087778897023853e-01 -2.170695956754917333e+00 6.877703701720990770e-01 7.874254778046754222e-01 3.106951202426668246e+01 3.341698828633855101e+03 3.372768340658121815e+03 2.672678075544907407e-04
2.982911673969819155e-01 7.567679722984037571e-01 3.167697441017409687e-01 -3.321722800993033076e+00 7.589325402175947088e-01 1.043224677980841397e+00 2.910062971683804989e+01 3.341699101386753227e+03 3.370799731103591057e+03 2.668065684599751301e-04
3.484183223865082724e-01 7.528649436698248154e-01 1.011593308265782198e+00 8.383704562305105412e-02 6.985977939301739603e-01 9.626940208353248485e-01 2.945702554499860781e+01 3.341699550316953719e+03 3.371156575861952206e+03 2.663930536274265780e-04
3.760145991061366599e-01 7.661119773991869053e-01 8.158346615868854457e-01 -1.616176405881815548e+00 6.843062805325229592e-01 1.528515417683792732e+00 3.113442156354175339e+01 3.341700379759491625e+03 3.372834801323033389e+03 2.660814076859916713e-04
3.057093134933080436e-01 7.779615369194017305e-01 9.095127121818986637e-01 -2.063540945486970202e-01 7.706628391418527402e-01 1.799565447951189556e+00 2.894064037408606538e+01 3.341700460622300398e+03 3.370641100996386285e+03 2.655712506478719059e-04
3.192518253671947637e-01 7.572617551146998416e-01 9.326952509273569447e-01 2.617897478049302507e-01 7.340741932708267914e-01 5.764058091712361831e-01 2.821729572647201678e+01 3.341700706962346430e+03 3.369918002688818433e+03 2.651059371008142275e-04
3.329346578282041946e-01 7.367698015434996917e-01 5.473286443718183847e-01 -3.195758869235513000e+00 6.993795686173543968e-01 1.138047138530020153e+00 2.907305888630207846e+01 3.341701468181887776e+03 3.370774527068189855e+03 2.647777323752445455e-04
3.161564430140278437e-01 7.574948865648853946e-01 5.364432538481018753e-01 -2.284119695180415910e+00 7.378860746752861077e-01 9.701539426931573562e-01 2.894114284056484365e+01 3.341701739817108319e+03 3.370642882657672999e+03 2.643204951184436029e-04
2.884545910336591690e-01 7.482609238226411996e-01 3.813557392044550909e-01 -3.723715235453705308e+00 7.630885996933399751e-01 1.390485853065946964e+00 2.611641244786479277e+01 3.341702577544888300e+03 3.367818989992752904e+03 2.640134612128515555e-04
2.600082762380937496e-01 7.742004230792032260e-01 5.970089312250266289e-01 -2.327747189718433418e+00 8.316114219908832261e-01 2.297562644528114539e+00 3.202080489805473462e+01 3.341704914578762327e+03 3.373725719476817176e+03 2.641024576890632441e-04
3.441154263101501298e-01 7.367656026706570493e-01 4.059176433302713605e-01 -4.346898321373419805e+00 6.879199401328539576e-01 1.205964714362306234e+00 3.136406339713054692e+01 3.341706242400401152e+03 3.373070305797531546e+03 2.639249933822791208e-04
3.270869766324109307e-01 7.638334586946660121e-01 4.142110624404828911e-01 -4.427004877152432627e+00 7.315224842508636360e-01 1.677646892074708740e+00 3.075960875610661205e+01 3.341708608836207077e+03 3.372468217592313522e+03 2.640217226714005033e-04
2.905531721519835076e-01 7.712080582525188133e-01 9.456551637886541073e-01 -4.397793029147623045e-01 7.836450154872913743e-01 1.968112250972483768e+00 3.040406448470171696e+01 3.341710038713854374e+03 3.372114103198556222e+03 2.638712408863095921e-04
3.160741316748094665e-01 7.796224785751331154e-01 9.409140102801103467e-01 -4.845955202463274603e-01 7.595397426304133504e-01 1.893153866609838420e+00 3.151091838776309473e+01 3.341711013238078067e+03 3.373221931625841080e+03 2.636007860168885770e-04
3.267301086540645993e-01 7.478353020270155360e-01 6.466143535505590734e-01 -2.205408222308115285e+00 7.165920920608572775e-01 9.103219231280862411e-01 3.270481234089203326e+01 3.341711730857490238e+03 3.374416543198382442e+03 2.632629661390986837e-04
3.475365983850765561e-01 7.480371363879358970e-01 7.547156235371668132e-01 -1.875126372613284964e+00 6.949979336335039282e-01 1.056715893985855415e+00 3.268090114588251538e+01 3.341711751338556496e+03 3.374392652484439168e+03 2.627423475702463465e-04
3.739753138531185517e-01 7.560199801465699032e-01 7.997423977895170566e-01 -5.989386299352386089e-01 6.771305884696047217e-01 7.725920059768393022e-01 2.963443589017657587e+01 3.341714107400329340e+03 3.371348543290505859e+03 2.628359167335482310e-04
3.413196381393316381e-01 7.433596589815607558e-01 7.172384246035470312e-01 -1.951355649804375592e+00 6.969136614429684018e-01 9.899369387314884694e-01 3.143977286475141497e+01 3.341714295315424351e+03 3.373154068180175727e+03 2.623600670066230170e-04
2.988665634020585826e-01 7.419516987685006448e-01 7.257146297626535514e-01 -1.189746144435750885e+00 7.433572748688073162e-01 8.860039916613603461e-01 3.012540779333754770e+01 3.341715544176010098e+03 3.371840951969347771e+03 2.621630720141945111e-04
